event.id,investigation.type,accident.number,event.date,location,country,injury.severity,aircraft.damage,aircraft.category,registration.number,make,model,amateur.built,far.description,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,publication.date,total_passengers,fatal_serious_fraction,is_destroyed,make_model
20001206X02019,Accident,CHI94LA298,1994-08-25,"CENTRALIA, IL",United States,Non-Fatal,Substantial,Airplane,N6307S,cessna,150,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,02-05-2011,1.0,0.0,0,cessna_150
20001206X01926,Accident,ANC94LA126,1994-08-31,"CAPE SABINE, AK",United States,Non-Fatal,Substantial,Airplane,N9825F,cessna,208,No,Part 135: Air Taxi & Commuter,0.0,0.0,0.0,2.0,17-11-2009,2.0,0.0,0,cessna_208
20001206X02310,Accident,LAX94WA373,1994-09-14,"PRINCE GEORGE, CANADA",Canada,Non-Fatal,Substantial,Airplane,N1869J,piper,pa-28-140,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,06-10-1994,1.0,0.0,0,piper_pa-28-140
20001206X02325,Accident,MIA94WA215,1994-09-20,"LONG ISLAND, BAHAMAS",Bahamas,Non-Fatal,Substantial,Airplane,N8374Y,piper,pa32r-301t,No,Part 91: General Aviation,0.0,0.0,0.0,6.0,,6.0,0.0,0,piper_pa32r-301t
20001206X02234,Accident,DCA94WA077,1994-09-23,"WESTMAN ISLES, Iceland",Iceland,Fatal(2),Destroyed,Airplane,N9082N,aero.commander,500s,No,"Non-U.S., Commercial",2.0,0.0,0.0,0.0,,2.0,1.0,1,aero.commander_500s
20001206X02621,Accident,LAX95WA056,1994-11-18,"TRIPUI, MEXICO",Mexico,Non-Fatal,Substantial,Airplane,N71RJ,piper,pa-32r-300,No,Part 91: General Aviation,0.0,0.0,0.0,4.0,22-12-1994,4.0,0.0,0,piper_pa-32r-300
20001206X02737,Accident,LAX95FA062,1994-12-27,"HOLTVILLE, CA",United States,Fatal(2),Destroyed,Airplane,N4647R,piper,pa-28-140,No,Part 91: General Aviation,2.0,0.0,0.0,0.0,17-08-2012,2.0,1.0,1,piper_pa-28-140
20001206X02711,Accident,DCA95WA012,1994-12-29,"VAN, Turkey",Turkey,Fatal(54),Destroyed,Airplane,,boeing,737-400,No,"Non-U.S., Commercial",54.0,21.0,0.0,0.0,,75.0,1.0,1,boeing_737-400
20001207X03179,Accident,NYC95LA070,1995-03-11,"WILMINGTON, OH",United States,Non-Fatal,Substantial,Airplane,N8395Y,piper,pa-28rt-201,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,11-09-2012,2.0,0.0,0,piper_pa-28rt-201
20001207X03162,Accident,MIA95LA086A,1995-03-12,SAN JUAN,Puerto Rico,Non-Fatal,Minor,Airplane,N724DA,lockheed,l-1011-385,No,Part 121: Air Carrier,0.0,0.0,0.0,339.0,14-02-2018,339.0,0.0,0,lockheed_l-1011-385
20001207X03162,Accident,MIA95LA086B,1995-03-12,SAN JUAN,Puerto Rico,Non-Fatal,Substantial,Airplane,N376MQ,short.brothers,sd3-60,No,Part 121: Air Carrier,0.0,0.0,0.0,339.0,14-02-2018,339.0,0.0,0,short.brothers_sd3-60
20001207X03370,Accident,NYC95LA093,1995-04-24,"BANGOR, ME",United States,Non-Fatal,Substantial,Airplane,N62EC,cessna,185,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,15-06-2015,2.0,0.0,0,cessna_185
20001207X03355,Accident,MIA95RA121,1995-04-28,"GUATEMALA CTY., Guatemala",Guatemala,Fatal(6),Destroyed,Airplane,N43UA,douglas,dc-8f-54,No,Part 121: Air Carrier,6.0,1.0,1.0,1.0,02-05-1995,9.0,0.7777777777777778,1,douglas_dc-8f-54
20001207X03480,Accident,FTW95WA227,1995-05-06,"SOTO CANO, HONDURAS",Honduras,Non-Fatal,Substantial,Airplane,N26496,cessna,550,No,"Non-U.S., Non-Commercial",0.0,0.0,0.0,3.0,01-03-2012,3.0,0.0,0,cessna_550
20001207X03526,Incident,NYC95IA114B,1995-05-19,"NEWARK, NJ",United States,Incident,Minor,Airplane,N13624,boeing,737-500,No,Part 121: Air Carrier,0.0,0.0,0.0,288.0,04-12-2014,288.0,0.0,0,boeing_737-500
20001207X03526,Incident,NYC95IA114A,1995-05-19,"NEWARK, NJ",United States,Incident,Minor,Airplane,LNRCK,boeing,767-383er,No,Part 129: Foreign,0.0,0.0,0.0,288.0,04-12-2014,288.0,0.0,0,boeing_767-383er
20001207X03963,Accident,FTW95LA309,1995-07-23,"BELEN, NM",United States,Fatal(1),Unknown,Airplane,N926MA,de.havilland,dhc-6,No,Part 91: General Aviation,1.0,0.0,0.0,17.0,17-10-2016,18.0,0.05555555555555555,0,de.havilland_dhc-6
20001207X04585,Accident,NYC95MA220,1995-09-10,"WEST POINT, VA",United States,Fatal(12),Destroyed,Airplane,N945PA,beech,65,No,Part 91: General Aviation,12.0,0.0,0.0,0.0,17-10-2016,12.0,1.0,1,beech_65
20001207X04563,Accident,MIA95WA232,1995-09-15,"BOGOTA, COLOMBIA",Colombia,Non-Fatal,Substantial,Airplane,N3101D,ayres,ay-65,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,,2.0,0.0,0,ayres_ay-65
20001207X04527,Accident,LAX95LA335,1995-09-15,"BAKERSFIELD, CA",United States,Non-Fatal,Substantial,Airplane,N7498L,piper,pa-18-150,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,25-02-2010,1.0,0.0,0,piper_pa-18-150
20001207X04862,Incident,FTW96RA039,1995-11-07,"PANAMA CITY, Panama",Panama,Incident,Minor,Airplane,N79750,boeing,b727-224,No,Part 121: Air Carrier,0.0,0.0,2.0,10.0,05-02-2013,12.0,0.0,0,boeing_b727-224
20001207X04990,Accident,DCA96RA020,1995-12-20,"BUGA, Colombia",Colombia,Fatal(160),Destroyed,Airplane,N651AA,boeing,b757,No,Part 121: Air Carrier,160.0,4.0,0.0,0.0,,164.0,1.0,1,boeing_b757
20001208X05308,Accident,NYC96LA058,1996-02-07,"BRADFORD, PA",United States,Non-Fatal,Substantial,Airplane,N159YV,beech,1900d,No,Part 135: Air Taxi & Commuter,0.0,0.0,2.0,14.0,09-03-2011,16.0,0.0,0,beech_1900d
20010304X00536,Accident,DCA96RA042B,1996-02-24,"Havana, Cuba",Cuba,Fatal(4),Destroyed,Airplane,N5485S,cessna,337,No,Part 91: General Aviation,4.0,0.0,0.0,0.0,,4.0,1.0,1,cessna_337
20010304X00536,Accident,DCA96RA042A,1996-02-24,"Havana, Cuba",Cuba,Fatal(4),Destroyed,Airplane,N2456S,cessna,337,No,Part 91: General Aviation,4.0,0.0,0.0,0.0,,4.0,1.0,1,cessna_337
20001208X05343,Accident,ANC96LA033,1996-03-13,"CRIPPLE, AK",United States,Non-Fatal,Substantial,Airplane,N93829,cessna,185,No,Part 135: Air Taxi & Commuter,0.0,0.0,0.0,1.0,13-10-2010,1.0,0.0,0,cessna_185
20001208X05582,Accident,IAD96FA061,1996-04-14,"HARTWOOD, VA",United States,Fatal(1),Destroyed,Airplane,N8682Z,cessna,p206c,No,Part 91: General Aviation,1.0,2.0,0.0,1.0,17-10-2016,4.0,0.75,1,cessna_p206c
20001208X05646,Accident,MIA96LA135,1996-04-27,"RAEFORD, NC",United States,Fatal(1),Unknown,Airplane,N716NC,de.havilland,dhc-6,No,Part 91: General Aviation,1.0,0.0,0.0,4.0,17-10-2016,5.0,0.2,0,de.havilland_dhc-6
20001208X06203,Accident,DCA96MA068,1996-07-06,"PENSACOLA, FL",United States,Fatal(2),Substantial,Airplane,N927DA,mcdonnell.douglas,md-88,No,Part 121: Air Carrier,2.0,2.0,3.0,137.0,06-06-2019,144.0,0.027777777777777776,0,mcdonnell.douglas_md-88
20001208X06417,Accident,ATL96LA117,1996-08-07,"DAWSON, GA",United States,Non-Fatal,Destroyed,Airplane,N8672H,grumman,g164,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,08-09-2015,1.0,0.0,1,grumman_g164
20001208X06448,Accident,CHI96LA281,1996-08-07,"GRANT, NE",United States,Non-Fatal,Substantial,Airplane,N8842H,grumman-schweizer,g-164,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,08-09-2015,1.0,0.0,0,grumman-schweizer_g-164
20001208X06865,Accident,DCA97WA004,1996-10-31,"SAO PAULO, Brazil",Brazil,Fatal(97),Destroyed,Airplane,,fokker,100,No,Part 129: Foreign,97.0,4.0,2.0,0.0,,103.0,0.9805825242718447,1,fokker_100
20001208X07016,Incident,DCA97WA005,1996-11-06,"BUENOS AIRES, Argentina",Argentina,Incident,Minor,Airplane,N271W,mcdonnell.douglas,md-11,No,Part 121: Air Carrier,0.0,0.0,0.0,282.0,,282.0,0.0,0,mcdonnell.douglas_md-11
20001208X07017,Accident,DCA97WA011,1996-11-23,"COMORSO ISLANDS, Ethiopia",Ethiopia,Fatal(125),Destroyed,Airplane,,boeing,767,No,Part 129: Foreign,125.0,44.0,2.0,4.0,,175.0,0.9657142857142857,1,boeing_767
20010711X01386,Incident,DCA97WA029,1997-02-15,"Panama City, Panama",Panama,Incident,Unknown,Airplane,,boeing,737,No,Part 129: Foreign,0.0,0.0,0.0,63.0,12-05-2011,63.0,0.0,0,boeing_737
20001208X07516,Accident,DCA97WA032,1997-03-07,"PASEO LAS PALMA, Costa Rica",Costa Rica,Non-Fatal,Destroyed,Airplane,N851JA,britten-norman,bn2a-26,No,Part 129: Foreign,0.0,1.0,6.0,0.0,,7.0,0.14285714285714285,1,britten-norman_bn2a-26
20001208X07696,Accident,DCA97WA039,1997-04-10,"ZURICH, Switzerland",Switzerland,Fatal(10),Destroyed,Airplane,,cessna,414,No,"Non-U.S., Non-Commercial",10.0,0.0,0.0,0.0,,10.0,1.0,1,cessna_414
20001208X07660,Accident,ATL97FA060,1997-04-19,"ATHENS, GA",United States,Fatal(1),Destroyed,Airplane,N6005T,beech,c23,No,Part 91: General Aviation,1.0,0.0,0.0,0.0,28-10-2015,1.0,1.0,1,beech_c23
20001208X07807,Accident,NYC97FA080,1997-04-27,"WATERFORD, VA",United States,Fatal(2),Destroyed,Airplane,N885JC,piper,pa-60-601p,No,Part 91: General Aviation,2.0,0.0,0.0,0.0,21-04-2010,2.0,1.0,1,piper_pa-60-601p
20001208X07697,Accident,DCA97WA043,1997-04-27,"JINAN, CHINA",China,Unavailable,Substantial,Airplane,,mcdonnell.douglas,md-82,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,mcdonnell.douglas_md-82
20001208X07698,Accident,DCA97WA044,1997-04-30,,Cambodia,Fatal(2),Destroyed,Airplane,N9825F,cessna,208,No,Part 129: Foreign,2.0,0.0,0.0,0.0,,2.0,1.0,1,cessna_208
20001208X07906,Accident,FTW97LA177,1997-05-04,"DENVER, CO",United States,Non-Fatal,Unknown,Airplane,N217US,boeing,737-201,No,Part 121: Air Carrier,0.0,1.0,0.0,96.0,14-02-2018,97.0,0.010309278350515464,0,boeing_737-201
20001208X07896,Accident,DCA97WA047A,1997-05-14,"LONDON, United Kingdom",United Kingdom,Non-Fatal,Minor,Airplane,,boeing,747-400,No,Part 129: Foreign,0.0,0.0,0.0,573.0,,573.0,0.0,0,boeing_747-400
20001208X07896,Accident,DCA97WA047B,1997-05-14,"LONDON, UNITED KINGDOM",United Kingdom,Non-Fatal,Substantial,Airplane,N770UA,boeing,b777,No,Part 121: Air Carrier,0.0,0.0,0.0,573.0,,573.0,0.0,0,boeing_b777
20001208X07972,Accident,MIA97FA173,1997-05-25,"HOMESTEAD, FL",United States,Fatal(6),Destroyed,Airplane,N8214Z,cessna,205,No,Part 91: General Aviation,6.0,0.0,0.0,1.0,17-10-2016,7.0,0.8571428571428571,1,cessna_205
20001208X08238,Accident,NYC97WA104,1997-06-01,"CARROLL LAKE, CANADA",Canada,Fatal(2),Substantial,Airplane,N6428Z,cessna,tu-206g,No,Part 91: General Aviation,2.0,0.0,1.0,0.0,10-06-1997,3.0,0.6666666666666666,0,cessna_tu-206g
20001208X08067,Accident,ATL97WA079,1997-06-03,"ASUNCION, Paraguay",Paraguay,Non-Fatal,Unknown,Airplane,N651UA,boeing,767-300,No,Part 121: Air Carrier,0.0,1.0,0.0,122.0,11-06-1997,123.0,0.008130081300813009,0,boeing_767-300
20001208X08047,Accident,ANC97LA091,1997-06-26,"CHUGIAK, AK",United States,Non-Fatal,Substantial,Airplane,N1386A,piper,pa-18,No,Part 91: General Aviation,0.0,0.0,2.0,0.0,15-12-2009,2.0,0.0,0,piper_pa-18
20001208X08313,Incident,CHI97IA212,1997-07-12,"MEMPHIS, TN",United States,Incident,Unknown,Airplane,N9348,mcdonnell.douglas,dc-9-15,No,Part 121: Air Carrier,0.0,0.0,0.0,75.0,19-04-2016,75.0,0.0,0,mcdonnell.douglas_dc-9-15
20001208X08352,Accident,DCA97WA054,1997-07-21,"SOUTHERN THAILA, Thailand",Thailand,Unavailable,Destroyed,Airplane,,learjet,lr-31,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,1,learjet_lr-31
20001208X08714,Accident,MIA97WA226,1997-08-02,"LIMA, Peru",Peru,Fatal(1),Unknown,Airplane,N12114,boeing,757-200,No,Part 121: Air Carrier,1.0,0.0,0.0,149.0,08-08-1997,150.0,0.006666666666666667,0,boeing_757-200
20001208X08606,Accident,DCA97MA058,1997-08-06,"NIMITZ HILL, GU",United States,Fatal(228),Destroyed,Airplane,H7468,boeing,747-300,No,Part 129: Foreign,228.0,26.0,0.0,0.0,23-10-2009,254.0,1.0,1,boeing_747-300
20001208X08682,Accident,LAX97LA294,1997-08-18,"CHANDLER, AZ",United States,Non-Fatal,Substantial,Airplane,N57528,piper,pa-18-150,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,23-04-2010,2.0,0.0,0,piper_pa-18-150
20001208X08700,Accident,MIA97FA239,1997-08-23,"BROWNSVILLE, TN",United States,Fatal(1),Destroyed,Airplane,N5678K,beech,95-b55,No,Part 135: Air Taxi & Commuter,1.0,0.0,0.0,0.0,29-03-2010,1.0,1.0,1,beech_95-b55
20001208X08921,Accident,SEA97FA201,1997-09-01,"BREMERTON, WA",United States,Fatal(5),Destroyed,Airplane,N9015T,cessna,182c,No,Part 91: General Aviation,5.0,0.0,0.0,0.0,17-10-2016,5.0,1.0,1,cessna_182c
20001208X08828,Incident,DCA98WA006,1997-09-02,"SPA BELGIUM, Belgium",Belgium,Incident,Minor,Airplane,,de.havilland,dhc-2,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,de.havilland_dhc-2
20001208X08838,Accident,FTW97LA338,1997-09-03,"SAGUACHE, CO",United States,Non-Fatal,Substantial,Airplane,N7397R,beech,v35b,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,21-04-2016,1.0,0.0,0,beech_v35b
20001208X08865,Accident,IAD97FA117,1997-09-06,"SMITHFIELD, RI",United States,Fatal(5),Destroyed,Airplane,N3286Y,cessna,182e,No,Part 91: General Aviation,5.0,1.0,0.0,0.0,17-10-2016,6.0,1.0,1,cessna_182e
20001208X08803,Accident,CHI97FA308,1997-09-14,"St. Ignaces, MI",United States,Fatal(2),Destroyed,Airplane,N9399W,piper,pa-28-235,No,Part 91: General Aviation,2.0,0.0,0.0,0.0,27-09-2019,2.0,1.0,1,piper_pa-28-235
20001208X08986,Accident,DCA98MA002,1997-10-08,"MONTROSE, CO",United States,Fatal(9),Destroyed,Airplane,N12022,cessna,208b,No,Part 135: Air Taxi & Commuter,9.0,0.0,0.0,0.0,20-12-2013,9.0,1.0,1,cessna_208b
20001208X08990,Accident,DCA98WA004,1997-10-09,"BANJUL, Gambia",Gambia,Fatal(8),Destroyed,Airplane,,beech,be-200,No,Part 129: Foreign,8.0,0.0,1.0,0.0,,9.0,0.8888888888888888,1,beech_be-200
20001208X08992,Accident,DCA98WA082,1997-10-09,"HARBIN, CHINA",China,Unavailable,Substantial,Airplane,,cessna,650-0220,No,"Non-U.S., Non-Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,cessna_650-0220
20001208X08953,Accident,ATL98LA004,1997-10-20,"BLAKLEY, GA",United States,Non-Fatal,Destroyed,Airplane,N9567P,piper,pa-25-235c,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,01-02-2016,1.0,0.0,1,piper_pa-25-235c
20001208X09175,Accident,FTW98LA046,1997-11-07,"BROOMFIELD, CO",United States,Non-Fatal,Substantial,Airplane,N9607D,piper,pa-22-150,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,01-02-2016,2.0,0.0,0,piper_pa-22-150
20001208X09227,Accident,MIA98LA031,1997-11-08,"ELBERTA, AL",United States,Fatal(1),Minor,Airplane,N1022S,de.havilland,dhc-6-6,No,Part 91: General Aviation,1.0,0.0,0.0,17.0,17-10-2016,18.0,0.05555555555555555,0,de.havilland_dhc-6-6
20001208X09164,Accident,DCA98WA007,1997-11-18,"MWANZA AIRPORT, TANZANIA",Tanzania,Non-Fatal,Substantial,Airplane,,mcdonnell.douglas,dc-8f,No,Part 129: Foreign,0.0,0.0,4.0,0.0,,4.0,0.0,0,mcdonnell.douglas_dc-8f
20001208X09165,Incident,DCA98WA039,1997-11-23,"PARIS, France",France,Incident,Unknown,Airplane,,mcdonnell.douglas,md-83,No,Part 129: Foreign,0.0,0.0,0.0,138.0,,138.0,0.0,0,mcdonnell.douglas_md-83
20001208X09353,Incident,MIA98WA056,1997-12-05,"MONTEVIDEO, Uruguay",Uruguay,Incident,Unknown,Airplane,,boeing,707-320,No,"Non-U.S., Non-Commercial",0.0,0.0,0.0,3.0,,3.0,0.0,0,boeing_707-320
20001211X09413,Accident,DCA98RA016,1998-01-09,"LONDON, United Kingdom",United Kingdom,Non-Fatal,Minor,Airplane,N653UA,boeing,767-322er,No,Part 121: Air Carrier,0.0,1.0,4.0,87.0,,92.0,0.010869565217391304,0,boeing_767-322er
20001211X09416,Incident,DCA98WA022,1998-01-20,"CLERRMONT-FERRA, France",France,Incident,Unknown,Airplane,,saab-scania.ab.(saab),2000,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,saab-scania.ab.(saab)_2000
20001211X09533,Incident,DCA98WA024,1998-02-17,"BRUSSELS, Belgium",Belgium,Incident,Minor,Airplane,,boeing,757-200,No,Part 129: Foreign,0.0,0.0,0.0,2.0,,2.0,0.0,0,boeing_757-200
20001211X09650,Accident,DCA98WA027,1998-03-03,"MEXICO CITY, MEXICO",Mexico,Non-Fatal,Substantial,Airplane,,fokker,f-100,No,Part 129: Foreign,0.0,0.0,0.0,51.0,,51.0,0.0,0,fokker_f-100
20001211X09657,Incident,DCA99WA029,1998-03-08,"MANCHESTER, United Kingdom",United Kingdom,Incident,Minor,Airplane,N68065,mcdonnell.douglas,dc-10-30,No,Part 121: Air Carrier,0.0,0.0,0.0,253.0,,253.0,0.0,0,mcdonnell.douglas_dc-10-30
20001211X09652,Incident,DCA98WA032,1998-03-08,"KOLN-BONN, Germany",Germany,Incident,Unknown,Airplane,N812UP,mcdonnell.douglas,dc8-73,No,Part 121: Air Carrier,0.0,0.0,0.0,3.0,,3.0,0.0,0,mcdonnell.douglas_dc8-73
20001211X09651,Accident,DCA98WA028,1998-03-10,"MOMBOSA, Kenya",Kenya,Fatal(6),Destroyed,Airplane,,boeing,707-336,No,Part 129: Foreign,6.0,0.0,0.0,0.0,,6.0,1.0,1,boeing_707-336
20001211X09633,Accident,CHI98FA106,1998-03-21,"GRAIN VALLEY, MO",United States,Fatal(6),Destroyed,Airplane,N506SD,cessna,u206g,No,Part 91: General Aviation,6.0,0.0,0.0,0.0,17-10-2016,6.0,1.0,1,cessna_u206g
20001211X09837,Incident,DCA98WA046,1998-04-04,"KEFLAVIK, Iceland",Iceland,Incident,Minor,Airplane,,boeing,767-304,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_767-304
20001211X09836,Incident,DCA98WA042,1998-04-27,"BREMEN, Germany",Germany,Incident,Unknown,Airplane,,boeing,737-500,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_737-500
20001211X10041,Incident,DCA98WA040,1998-05-01,"WUHAN, China",China,Incident,Unknown,Airplane,,douglas,md-80,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,douglas_md-80
20001211X10161,Accident,MIA98LA167,1998-05-21,"SPARTANBURG, SC",United States,Non-Fatal,Substantial,Airplane,N944RJ,north.american,t-28b,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,04-01-2011,1.0,0.0,0,north.american_t-28b
20001211X10045,Accident,DCA98WA048,1998-05-29,"BOMBAY, INDIA",India,Unavailable,Substantial,Airplane,,boeing,b-737-500,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_b-737-500
20001211X10281,Accident,DCA98WA051,1998-06-06,"ANTALYA, France",France,Non-Fatal,Unknown,Airplane,,mcdonnell.douglas,md-83,No,Part 129: Foreign,0.0,0.0,0.0,173.0,,173.0,0.0,0,mcdonnell.douglas_md-83
20001211X10400,Accident,NYC98LA126,1998-06-10,"TAUNTON, MA",United States,Non-Fatal,Substantial,Airplane,N6977P,piper,pa-24-180,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,04-11-2009,3.0,0.0,0,piper_pa-24-180
20001211X10287,Incident,DCA98WA062,1998-06-27,"MUNICH, Germany",Germany,Incident,Unknown,Airplane,,boeing,737-800,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_737-800
20001211X10547,Incident,DCA98WA070,1998-07-02,"BRAZIL, Brazil",Brazil,Incident,Unknown,Airplane,,boeing,737-400,No,Part 129: Foreign,0.0,0.0,0.0,5.0,,5.0,0.0,0,boeing_737-400
20001211X10470,Accident,ATL98LA092,1998-07-04,"GREEN SEA, SC",United States,Fatal(1),Substantial,Airplane,N7247E,cessna,182,No,Part 91: General Aviation,1.0,0.0,0.0,4.0,17-10-2016,5.0,0.2,0,cessna_182
20001211X10544,Incident,DCA98WA066,1998-07-09,"LONDON, United Kingdom",United Kingdom,Incident,Minor,Airplane,N70072,airbus.industrie,a300,No,Part 121: Air Carrier,0.0,0.0,0.0,1.0,,1.0,0.0,0,airbus.industrie_a300
20001211X10551,Accident,DCA98WA078,1998-07-10,"SAO PAULO, BRAZIL",Brazil,Non-Fatal,Substantial,Airplane,,molino.oy,mu2-2b-25,No,Part 129: Foreign,0.0,0.0,0.0,5.0,,5.0,0.0,0,molino.oy_mu2-2b-25
20001211X10545,Accident,DCA98WA067,1998-07-19,"KOS, GREECE",Greece,Non-Fatal,Substantial,Airplane,,lockheed,l-1011,No,Part 129: Foreign,0.0,0.0,0.0,1.0,,1.0,0.0,0,lockheed_l-1011
20001211X10546,Incident,DCA98WA069,1998-07-20,"AMSTERDAM, Netherlands",Netherlands,Incident,Unknown,Airplane,N482EV,boeing,747,No,Part 121: Air Carrier,0.0,0.0,0.0,3.0,,3.0,0.0,0,boeing_747
20001211X10549,Incident,DCA98WA074,1998-07-29,"LONDON HEATHROW, United Kingdom",United Kingdom,Incident,Minor,Airplane,N796UA,boeing,777,No,Part 121: Air Carrier,0.0,0.0,0.0,1.0,,1.0,0.0,0,boeing_777
20001211X10826,Accident,DCA98WA079,1998-08-05,"SEOUL, KOREA, REPUBLIC OF","Korea, Republic Of",Unavailable,Substantial,Airplane,,boeing,747-400,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_747-400
20001211X10827,Incident,DCA98WA081,1998-08-13,"GATWICK, United Kingdom",United Kingdom,Incident,Unknown,Airplane,,boeing,737-200,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_737-200
20001211X10828,Accident,DCA98WA090,1998-08-21,"SAN BLAS, Panama",Panama,Non-Fatal,Destroyed,Airplane,,britten-norman,bn-2a-26,No,Part 129: Foreign,0.0,0.0,0.0,5.0,,5.0,0.0,1,britten-norman_bn-2a-26
20010108X00060,Incident,DCA98WA083,1998-08-28,"CALCUTTA, India",India,Incident,Minor,Airplane,,airbus.industrie,319,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,airbus.industrie_319
20001211X10835,Accident,FTW98FA376,1998-08-28,"EL PASO, TX",United States,Non-Fatal,Substantial,Airplane,N126R,dassault,falcon.da-20,No,Part 135: Air Taxi & Commuter,0.0,1.0,2.0,0.0,25-01-2011,3.0,0.3333333333333333,0,dassault_falcon.da-20
20001211X11042,Incident,DCA99WA003,1998-09-12,,Vietnam,Incident,Substantial,Airplane,,boeing,767,No,Part 129: Foreign,0.0,0.0,0.0,200.0,,200.0,0.0,0,boeing_767
20001211X11142,Accident,MIA98WA258,1998-09-28,"MISSING, Bolivia",Bolivia,Fatal(7),Destroyed,Airplane,,cessna,u206g,No,Part 91: General Aviation,7.0,0.0,0.0,0.0,,7.0,1.0,1,cessna_u206g
20001211X11228,Incident,DCA99WA004,1998-10-13,"AMSTERDAM, Netherlands",Netherlands,Incident,Minor,Airplane,N230NW,mcdonnell.douglas,dc-10-30,No,Part 121: Air Carrier,0.0,0.0,0.0,0.0,,0.0,0.0,0,mcdonnell.douglas_dc-10-30
20001211X11475,Accident,MIA99LA026,1998-11-03,"MEMPHIS, TN",United States,Fatal(1),Minor,Airplane,N325PX,saab-scania.ab.(saab),340a,No,Part 121: Air Carrier,1.0,0.0,0.0,11.0,03-10-2017,12.0,0.08333333333333333,0,saab-scania.ab.(saab)_340a
20001211X11404,Incident,DCA99WA009,1998-11-05,"LUXEUIL, France",France,Incident,Minor,Airplane,,beech,1900c,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,beech_1900c
20001211X11485,Accident,MIA99WA029,1998-11-11,"CONCEPCION, Bolivia",Bolivia,Non-Fatal,Unknown,Airplane,N784UA,boeing,777-222b,No,Part 121: Air Carrier,0.0,1.0,0.0,227.0,30-01-1999,228.0,0.0043859649122807015,0,boeing_777-222b
20001211X11409,Incident,DCA99WA022,1998-11-11,"MELBOURNE, Australia",Australia,Incident,Unknown,Airplane,,saab-scania.ab.(saab),340,No,Part 129: Foreign,0.0,0.0,1.0,30.0,,31.0,0.0,0,saab-scania.ab.(saab)_340
20001211X11406,Incident,DCA99WA011,1998-11-27,"JAKARTA, Indonesia",Indonesia,Incident,Unknown,Airplane,,airbus.industrie,a300-600,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,airbus.industrie_a300-600
20001211X11408,Incident,DCA99WA014,1998-11-28,"LONDON, United Kingdom",United Kingdom,Incident,Minor,Airplane,,boeing,747-400,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,,0.0,0.0,0,boeing_747-400
20001211X11538,Accident,DCA99WA020,1998-12-05,"MANILLA, Philippines",Philippines,Unavailable,Unknown,Airplane,,,a330,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,
20001211X11537,Accident,DCA99WA017,1998-12-05,"ISTANBUL, Turkey",Turkey,Fatal(2),Destroyed,Airplane,,beech,kingair.300,No,Part 129: Foreign,2.0,0.0,0.0,0.0,,2.0,1.0,1,beech_kingair.300
20001211X11544,Incident,DCA99WA036,1998-12-25,"SHANGHAI, CHINA",China,Incident,Substantial,Airplane,,mcdonnell.douglas,md-11,No,Part 129: Foreign,0.0,0.0,0.0,0.0,,0.0,0.0,0,mcdonnell.douglas_md-11
20001211X11543,Incident,DCA99WA027,1998-12-28,"CURITBA, BRAZIL",Brazil,Incident,Substantial,Airplane,,embraer,emb-145,No,Part 129: Foreign,0.0,0.0,0.0,40.0,,40.0,0.0,0,embraer_emb-145
